timestamp,fecha,hora,dia_semana,mes,src_ip,dst_ip,dst_port,protocol,action,bytes,country,severity,mitre_technique
2024-01-14 18:55:37,2024-01-14,18,Sunday,2024-01,45.27.52.174,10.0.0.34,3389,TCP,deny,8103,Rusia,critica,T1021
2024-02-21 04:09:50,2024-02-21,4,Wednesday,2024-02,192.168.5.41,10.0.0.40,123,UDP,allow,27495,Rusia,baja,
2024-01-07 16:48:26,2024-01-07,16,Sunday,2024-01,192.168.1.238,10.0.0.15,443,TCP,deny,3930,Rusia,alta,
2024-02-28 00:57:33,2024-02-28,0,Wednesday,2024-02,45.45.125.58,10.0.0.29,1433,ICMP,deny,4969,China,critica,T1190
2024-02-18 12:34:52,2024-02-18,12,Sunday,2024-02,45.45.125.58,10.0.0.43,23,ICMP,deny,10375,Irán,critica,T1110
2024-02-20 09:11:08,2024-02-20,9,Tuesday,2024-02,45.21.111.60,10.0.0.6,3389,TCP,allow,31855,Irán,baja,T1021
2024-01-04 00:47:15,2024-01-04,0,Thursday,2024-01,192.168.5.122,10.0.0.11,993,ICMP,deny,47265,Rusia,media,
2024-01-19 02:49:28,2024-01-19,2,Friday,2024-01,45.64.16.8,10.0.0.43,23,UDP,deny,9849,Rusia,alta,T1110
2024-02-05 01:29:23,2024-02-05,1,Monday,2024-02,45.79.44.152,10.0.0.6,21,TCP,deny,723,Rusia,critica,T1071
2024-02-01 04:27:28,2024-02-01,4,Thursday,2024-02,45.27.52.174,10.0.0.20,22,ICMP,deny,2375,Rusia,critica,T1110
2024-01-20 02:11:08,2024-01-20,2,Saturday,2024-01,192.168.1.42,10.0.0.6,123,ICMP,allow,13932,China,baja,
2024-01-31 13:39:59,2024-01-31,13,Wednesday,2024-01,45.21.111.60,10.0.0.47,8080,TCP,deny,18548,China,alta,T1190
2024-01-06 17:45:08,2024-01-06,17,Saturday,2024-01,192.168.1.42,10.0.0.9,53,TCP,allow,20584,China,media,
2024-01-26 11:37:24,2024-01-26,11,Friday,2024-01,45.35.214.57,10.0.0.39,8080,TCP,deny,19339,Corea del Norte,critica,T1190
2024-01-30 20:19:10,2024-01-30,20,Tuesday,2024-01,45.27.52.174,10.0.0.10,445,UDP,deny,44965,Irán,critica,T1021
2024-02-03 20:14:48,2024-02-03,20,Saturday,2024-02,45.74.13.144,10.0.0.12,23,ICMP,deny,23336,Corea del Norte,critica,T1110
2024-01-03 15:09:55,2024-01-03,15,Wednesday,2024-01,45.74.13.144,10.0.0.43,445,TCP,deny,48028,Corea del Norte,critica,T1021
2024-02-02 04:10:21,2024-02-02,4,Friday,2024-02,45.45.125.58,10.0.0.28,3306,UDP,deny,27660,Rusia,critica,T1190
2024-01-18 00:00:04,2024-01-18,0,Thursday,2024-01,45.91.57.7,10.0.0.1,23,UDP,deny,28467,Corea del Norte,critica,T1110
2024-02-09 15:07:09,2024-02-09,15,Friday,2024-02,45.74.13.144,10.0.0.21,8080,TCP,deny,26896,Corea del Norte,critica,T1190
2024-01-29 04:12:18,2024-01-29,4,Monday,2024-01,192.168.0.195,10.0.0.45,80,ICMP,deny,1236,México,alta,
2024-01-15 00:44:38,2024-01-15,0,Monday,2024-01,45.45.125.58,10.0.0.8,445,UDP,deny,22781,China,critica,T1021
2024-02-12 11:41:39,2024-02-12,11,Monday,2024-02,45.21.111.60,10.0.0.3,3389,ICMP,deny,44462,Rusia,critica,T1021
2024-01-07 15:28:30,2024-01-07,15,Sunday,2024-01,192.168.1.183,10.0.0.33,110,ICMP,allow,4452,Corea del Norte,baja,
2024-01-11 03:11:49,2024-01-11,3,Thursday,2024-01,45.35.214.57,10.0.0.43,22,UDP,deny,8560,China,critica,T1110
2024-01-17 13:34:00,2024-01-17,13,Wednesday,2024-01,45.27.52.174,10.0.0.36,445,UDP,deny,21451,Rusia,critica,T1021
2024-01-17 15:07:52,2024-01-17,15,Wednesday,2024-01,45.35.214.57,10.0.0.5,3306,UDP,deny,4919,China,alta,T1190
2024-01-09 04:23:39,2024-01-09,4,Tuesday,2024-01,45.91.57.7,10.0.0.43,1433,TCP,deny,31376,Corea del Norte,critica,T1190
2024-02-14 09:04:48,2024-02-14,9,Wednesday,2024-02,45.21.111.60,10.0.0.20,23,TCP,deny,33825,China,critica,T1110
2024-01-10 03:30:24,2024-01-10,3,Wednesday,2024-01,45.91.57.7,10.0.0.17,1433,UDP,allow,35111,Rusia,baja,T1190
2024-02-11 04:12:55,2024-02-11,4,Sunday,2024-02,45.79.44.152,10.0.0.35,22,UDP,deny,42864,Corea del Norte,critica,T1110
2024-01-28 12:16:20,2024-01-28,12,Sunday,2024-01,45.27.52.174,10.0.0.5,8080,UDP,deny,48472,Irán,alta,T1190
2024-01-13 16:37:54,2024-01-13,16,Saturday,2024-01,192.168.4.51,10.0.0.12,80,UDP,allow,42621,Alemania,baja,
2024-02-15 01:02:44,2024-02-15,1,Thursday,2024-02,192.168.0.76,10.0.0.33,110,UDP,allow,29235,Rusia,baja,
2024-02-19 03:19:56,2024-02-19,3,Monday,2024-02,45.74.13.144,10.0.0.8,3306,UDP,deny,28939,China,critica,T1190
2024-01-16 10:07:31,2024-01-16,10,Tuesday,2024-01,192.168.4.103,10.0.0.4,80,UDP,allow,38135,China,baja,
2024-01-12 01:04:29,2024-01-12,1,Friday,2024-01,192.168.2.207,10.0.0.41,993,UDP,deny,13289,Países Bajos,media,
2024-01-22 14:23:08,2024-01-22,14,Monday,2024-01,45.21.111.60,10.0.0.45,1433,UDP,deny,10122,Corea del Norte,critica,T1190
2024-02-04 16:35:57,2024-02-04,16,Sunday,2024-02,192.168.0.22,10.0.0.46,80,ICMP,deny,9234,Rusia,alta,
2024-02-02 15:54:42,2024-02-02,15,Friday,2024-02,192.168.5.177,10.0.0.41,80,TCP,allow,4956,México,media,
2024-02-09 14:10:59,2024-02-09,14,Friday,2024-02,192.168.3.24,10.0.0.9,53,UDP,allow,8206,México,baja,
2024-02-03 04:59:26,2024-02-03,4,Saturday,2024-02,45.91.57.7,10.0.0.6,21,TCP,deny,19118,Corea del Norte,alta,T1071
2024-02-29 03:36:45,2024-02-29,3,Thursday,2024-02,192.168.2.103,10.0.0.49,53,UDP,allow,45561,China,media,
2024-01-19 14:38:13,2024-01-19,14,Friday,2024-01,192.168.5.44,10.0.0.42,993,ICMP,allow,45968,China,media,
2024-02-16 18:59:34,2024-02-16,18,Friday,2024-02,45.74.13.144,10.0.0.21,23,ICMP,deny,17932,Corea del Norte,alta,T1110
2024-02-07 02:23:31,2024-02-07,2,Wednesday,2024-02,192.168.4.17,10.0.0.48,993,UDP,allow,34530,Estados Unidos,baja,
2024-02-16 02:44:48,2024-02-16,2,Friday,2024-02,192.168.2.155,10.0.0.33,80,UDP,allow,0,Países Bajos,baja,
2024-02-08 18:28:00,2024-02-08,18,Thursday,2024-02,192.168.2.126,10.0.0.12,80,TCP,allow,28909,México,baja,
2024-01-23 13:42:03,2024-01-23,13,Tuesday,2024-01,192.168.3.102,10.0.0.16,123,ICMP,allow,9656,Brasil,baja,
2024-01-11 13:30:01,2024-01-11,13,Thursday,2024-01,192.168.2.208,10.0.0.11,110,ICMP,allow,35327,Países Bajos,baja,
2024-01-14 13:30:21,2024-01-14,13,Sunday,2024-01,45.21.111.60,10.0.0.41,23,TCP,deny,32210,Rusia,alta,T1110
2024-02-10 03:08:33,2024-02-10,3,Saturday,2024-02,45.64.16.8,10.0.0.1,3306,TCP,deny,15661,Irán,critica,T1190
2024-02-28 15:12:16,2024-02-28,15,Wednesday,2024-02,192.168.0.62,10.0.0.1,443,TCP,allow,45936,China,baja,
2024-01-02 17:13:43,2024-01-02,17,Tuesday,2024-01,192.168.3.151,10.0.0.13,123,ICMP,allow,13832,Estados Unidos,baja,
2024-02-11 12:06:18,2024-02-11,12,Sunday,2024-02,192.168.1.238,10.0.0.50,53,TCP,allow,43284,Corea del Norte,baja,
2024-01-16 01:13:59,2024-01-16,1,Tuesday,2024-01,192.168.4.65,10.0.0.19,443,TCP,deny,11388,México,alta,
2024-02-14 04:12:36,2024-02-14,4,Wednesday,2024-02,45.21.111.60,10.0.0.16,21,TCP,deny,34016,China,alta,T1071
2024-01-23 16:05:16,2024-01-23,16,Tuesday,2024-01,45.27.52.174,10.0.0.30,8080,ICMP,deny,0,China,critica,T1190
2024-02-25 02:49:35,2024-02-25,2,Sunday,2024-02,192.168.0.207,10.0.0.41,993,ICMP,allow,41530,China,baja,
2024-02-11 03:32:35,2024-02-11,3,Sunday,2024-02,192.168.0.250,10.0.0.11,80,ICMP,allow,28641,India,baja,
2024-02-14 23:10:17,2024-02-14,23,Wednesday,2024-02,45.45.125.58,10.0.0.42,22,TCP,deny,43088,China,alta,T1110
2024-01-20 02:40:33,2024-01-20,2,Saturday,2024-01,45.74.13.144,10.0.0.42,22,TCP,allow,22010,Irán,media,T1110
2024-01-06 13:32:18,2024-01-06,13,Saturday,2024-01,192.168.1.172,10.0.0.44,993,UDP,allow,20243,México,baja,
2024-01-04 04:54:18,2024-01-04,4,Thursday,2024-01,45.27.52.174,10.0.0.5,445,ICMP,deny,3306,Irán,critica,T1021
2024-01-30 01:53:32,2024-01-30,1,Tuesday,2024-01,192.168.1.179,10.0.0.1,80,TCP,allow,0,Rusia,media,
2024-01-12 12:22:32,2024-01-12,12,Friday,2024-01,45.21.111.60,10.0.0.5,21,ICMP,deny,19186,Corea del Norte,alta,T1071
2024-01-31 16:45:12,2024-01-31,16,Wednesday,2024-01,192.168.0.98,10.0.0.27,80,ICMP,deny,23416,Brasil,alta,
2024-02-01 02:13:29,2024-02-01,2,Thursday,2024-02,45.91.57.7,10.0.0.20,8080,UDP,allow,33417,Corea del Norte,baja,T1190
2024-02-23 14:55:12,2024-02-23,14,Friday,2024-02,192.168.2.103,10.0.0.4,993,UDP,allow,20891,India,baja,
2024-02-27 15:21:27,2024-02-27,15,Tuesday,2024-02,192.168.5.30,10.0.0.50,110,UDP,deny,43214,China,alta,
2024-02-20 15:12:06,2024-02-20,15,Tuesday,2024-02,192.168.5.167,10.0.0.7,25,UDP,allow,23283,Rusia,baja,
2024-01-12 23:57:06,2024-01-12,23,Friday,2024-01,45.74.13.144,10.0.0.45,8080,UDP,allow,20393,Rusia,media,T1190
2024-02-22 01:34:38,2024-02-22,1,Thursday,2024-02,192.168.0.92,10.0.0.25,993,ICMP,allow,28087,México,media,
2024-02-03 00:03:16,2024-02-03,0,Saturday,2024-02,45.35.214.57,10.0.0.27,21,ICMP,deny,5749,Rusia,critica,T1071
2024-01-04 03:22:17,2024-01-04,3,Thursday,2024-01,45.74.13.144,10.0.0.29,22,UDP,deny,2186,Corea del Norte,alta,T1110
2024-01-16 03:33:23,2024-01-16,3,Tuesday,2024-01,45.74.13.144,10.0.0.24,23,TCP,deny,22570,Irán,critica,T1110
2024-02-19 03:35:14,2024-02-19,3,Monday,2024-02,45.45.125.58,10.0.0.35,3306,TCP,deny,8505,Irán,alta,T1190
2024-01-30 16:51:28,2024-01-30,16,Tuesday,2024-01,192.168.2.117,10.0.0.47,110,ICMP,allow,43356,China,baja,
2024-01-23 03:43:15,2024-01-23,3,Tuesday,2024-01,45.91.57.7,10.0.0.3,1433,UDP,deny,47713,China,critica,T1190
2024-01-30 10:26:30,2024-01-30,10,Tuesday,2024-01,192.168.1.96,10.0.0.33,110,TCP,allow,25384,China,media,
2024-01-25 04:04:17,2024-01-25,4,Thursday,2024-01,45.27.52.174,10.0.0.2,3389,TCP,deny,35106,Corea del Norte,critica,T1021
2024-01-09 06:21:39,2024-01-09,6,Tuesday,2024-01,45.64.16.8,10.0.0.8,445,UDP,deny,8447,Corea del Norte,critica,T1021
2024-01-29 04:11:46,2024-01-29,4,Monday,2024-01,192.168.5.150,10.0.0.14,110,ICMP,allow,20154,México,baja,
2024-02-26 09:24:38,2024-02-26,9,Monday,2024-02,192.168.1.234,10.0.0.12,53,UDP,allow,33811,Rusia,baja,
2024-02-13 01:32:53,2024-02-13,1,Tuesday,2024-02,192.168.1.172,10.0.0.23,443,UDP,allow,43741,China,baja,
2024-02-05 12:08:21,2024-02-05,12,Monday,2024-02,45.91.57.7,10.0.0.16,3306,TCP,deny,42599,China,critica,T1190
2024-02-09 18:14:18,2024-02-09,18,Friday,2024-02,192.168.3.230,10.0.0.23,53,UDP,allow,3151,Estados Unidos,media,
2024-01-10 01:41:28,2024-01-10,1,Wednesday,2024-01,45.45.125.58,10.0.0.46,445,UDP,deny,21186,Irán,critica,T1021
2024-02-18 10:55:03,2024-02-18,10,Sunday,2024-02,192.168.0.175,10.0.0.33,443,UDP,allow,9542,Rusia,baja,
2024-01-17 12:08:12,2024-01-17,12,Wednesday,2024-01,192.168.1.68,10.0.0.41,993,UDP,allow,41257,China,baja,
2024-01-13 15:08:21,2024-01-13,15,Saturday,2024-01,192.168.0.92,10.0.0.8,25,TCP,allow,39107,Estados Unidos,media,
2024-02-07 12:21:13,2024-02-07,12,Wednesday,2024-02,192.168.0.98,10.0.0.41,443,ICMP,allow,18950,Alemania,baja,
2024-02-03 08:01:59,2024-02-03,8,Saturday,2024-02,45.45.125.58,10.0.0.8,22,ICMP,deny,47650,China,alta,T1110
2024-02-11 00:51:08,2024-02-11,0,Sunday,2024-02,45.74.13.144,10.0.0.6,1433,TCP,allow,33482,Irán,media,T1190
2024-02-20 04:40:32,2024-02-20,4,Tuesday,2024-02,45.45.125.58,10.0.0.6,8080,TCP,deny,15202,Corea del Norte,alta,T1190
2024-01-04 13:18:02,2024-01-04,13,Thursday,2024-01,192.168.0.195,10.0.0.2,443,TCP,allow,27449,China,baja,
2024-01-02 04:21:17,2024-01-02,4,Tuesday,2024-01,192.168.0.250,10.0.0.29,25,UDP,allow,48609,China,baja,
2024-01-10 16:13:03,2024-01-10,16,Wednesday,2024-01,192.168.1.64,10.0.0.41,123,UDP,deny,16394,Brasil,media,
2024-01-21 15:51:13,2024-01-21,15,Sunday,2024-01,192.168.4.193,10.0.0.13,25,UDP,allow,31408,China,baja,
2024-01-13 14:34:09,2024-01-13,14,Saturday,2024-01,192.168.1.222,10.0.0.3,25,UDP,allow,38748,Alemania,baja,
2024-02-15 12:42:11,2024-02-15,12,Thursday,2024-02,45.79.44.152,10.0.0.22,445,ICMP,deny,9840,China,critica,T1021
2024-01-24 19:30:17,2024-01-24,19,Wednesday,2024-01,45.91.57.7,10.0.0.42,445,ICMP,deny,45468,Irán,critica,T1021
2024-01-27 04:33:35,2024-01-27,4,Saturday,2024-01,45.27.52.174,10.0.0.8,21,UDP,deny,20963,Irán,critica,T1071
2024-02-13 02:57:57,2024-02-13,2,Tuesday,2024-02,192.168.0.98,10.0.0.25,993,TCP,allow,15811,China,baja,
2024-02-22 13:39:30,2024-02-22,13,Thursday,2024-02,192.168.5.59,10.0.0.47,993,ICMP,allow,31939,Estados Unidos,media,
2024-01-10 02:54:57,2024-01-10,2,Wednesday,2024-01,192.168.5.88,10.0.0.46,80,UDP,allow,15598,México,baja,
2024-01-31 15:55:12,2024-01-31,15,Wednesday,2024-01,192.168.1.130,10.0.0.31,110,ICMP,allow,25992,Rusia,media,
2024-02-08 12:40:12,2024-02-08,12,Thursday,2024-02,192.168.0.64,10.0.0.40,53,ICMP,allow,49581,Rusia,media,
2024-01-28 15:56:21,2024-01-28,15,Sunday,2024-01,45.91.57.7,10.0.0.30,1433,TCP,deny,24733,China,critica,T1190
2024-02-26 02:20:56,2024-02-26,2,Monday,2024-02,192.168.2.155,10.0.0.27,993,UDP,allow,21153,China,baja,
2024-01-29 21:39:36,2024-01-29,21,Monday,2024-01,45.21.111.60,10.0.0.46,3389,ICMP,deny,41528,Rusia,critica,T1021
2024-01-03 00:48:06,2024-01-03,0,Wednesday,2024-01,45.91.57.7,10.0.0.8,8080,ICMP,deny,13525,Corea del Norte,alta,T1190
2024-02-17 04:38:41,2024-02-17,4,Saturday,2024-02,45.45.125.58,10.0.0.44,3389,ICMP,deny,7122,Irán,critica,T1021
2024-01-28 12:21:24,2024-01-28,12,Sunday,2024-01,192.168.0.251,10.0.0.42,25,ICMP,allow,21406,Corea del Norte,media,
2024-02-18 11:33:23,2024-02-18,11,Sunday,2024-02,192.168.1.168,10.0.0.21,993,UDP,allow,14979,Estados Unidos,media,
2024-01-10 03:42:46,2024-01-10,3,Wednesday,2024-01,45.64.16.8,10.0.0.36,21,TCP,deny,18417,Rusia,alta,T1071
2024-02-17 19:13:12,2024-02-17,19,Saturday,2024-02,192.168.2.254,10.0.0.2,443,ICMP,allow,30875,Brasil,media,
2024-01-09 00:31:33,2024-01-09,0,Tuesday,2024-01,192.168.3.98,10.0.0.27,110,TCP,allow,33278,Alemania,media,
2024-02-25 16:58:20,2024-02-25,16,Sunday,2024-02,192.168.4.68,10.0.0.1,25,UDP,allow,81,Países Bajos,media,
2024-02-01 18:40:23,2024-02-01,18,Thursday,2024-02,45.21.111.60,10.0.0.16,22,TCP,deny,36506,China,alta,T1110
2024-02-26 15:33:30,2024-02-26,15,Monday,2024-02,192.168.2.103,10.0.0.49,443,TCP,allow,14866,Alemania,baja,
2024-01-23 16:00:13,2024-01-23,16,Tuesday,2024-01,192.168.2.117,10.0.0.26,443,TCP,allow,31986,India,baja,
2024-02-13 02:44:29,2024-02-13,2,Tuesday,2024-02,192.168.4.193,10.0.0.35,123,TCP,allow,39847,Rusia,baja,
2024-01-31 17:52:21,2024-01-31,17,Wednesday,2024-01,192.168.2.155,10.0.0.16,80,TCP,allow,33517,Rusia,baja,
2024-02-01 11:45:11,2024-02-01,11,Thursday,2024-02,45.64.16.8,10.0.0.6,3306,UDP,allow,20511,Rusia,media,T1190
2024-01-02 04:50:58,2024-01-02,4,Tuesday,2024-01,192.168.4.43,10.0.0.42,25,TCP,allow,25982,China,baja,
2024-02-14 14:02:53,2024-02-14,14,Wednesday,2024-02,45.35.214.57,10.0.0.12,445,ICMP,deny,4713,Rusia,critica,T1021
2024-01-11 14:30:34,2024-01-11,14,Thursday,2024-01,45.74.13.144,10.0.0.6,21,TCP,deny,46177,Corea del Norte,critica,T1071
2024-01-25 00:40:49,2024-01-25,0,Thursday,2024-01,192.168.2.57,10.0.0.38,123,TCP,allow,10674,México,baja,
2024-01-26 02:43:42,2024-01-26,2,Friday,2024-01,192.168.3.151,10.0.0.34,443,UDP,allow,4893,Países Bajos,media,
2024-02-02 02:35:42,2024-02-02,2,Friday,2024-02,192.168.1.179,10.0.0.33,443,UDP,allow,17889,Estados Unidos,baja,
2024-02-16 01:23:49,2024-02-16,1,Friday,2024-02,45.91.57.7,10.0.0.2,445,TCP,deny,11986,China,critica,T1021
2024-01-22 01:38:20,2024-01-22,1,Monday,2024-01,45.91.57.7,10.0.0.25,8080,ICMP,deny,31828,Rusia,critica,T1190
2024-02-04 10:33:40,2024-02-04,10,Sunday,2024-02,192.168.4.243,10.0.0.36,80,ICMP,allow,18233,China,baja,
2024-01-10 01:22:23,2024-01-10,1,Wednesday,2024-01,45.74.13.144,10.0.0.10,1433,UDP,deny,43915,Rusia,critica,T1190
2024-01-22 00:32:34,2024-01-22,0,Monday,2024-01,45.35.214.57,10.0.0.14,21,TCP,deny,12723,Irán,alta,T1071
2024-02-29 16:20:15,2024-02-29,16,Thursday,2024-02,192.168.5.177,10.0.0.29,25,ICMP,allow,1476,Alemania,media,
2024-02-25 02:10:31,2024-02-25,2,Sunday,2024-02,192.168.4.120,10.0.0.41,53,UDP,allow,14053,China,baja,
2024-02-21 03:15:18,2024-02-21,3,Wednesday,2024-02,45.64.16.8,10.0.0.19,445,UDP,deny,43843,Corea del Norte,critica,T1021
2024-01-30 16:07:49,2024-01-30,16,Tuesday,2024-01,45.91.57.7,10.0.0.31,3389,ICMP,deny,40968,Corea del Norte,critica,T1021
2024-02-13 03:04:33,2024-02-13,3,Tuesday,2024-02,45.45.125.58,10.0.0.40,21,ICMP,deny,33766,Rusia,alta,T1071
2024-01-20 01:38:32,2024-01-20,1,Saturday,2024-01,45.74.13.144,10.0.0.36,3306,UDP,allow,34842,China,baja,T1190
2024-02-09 09:50:39,2024-02-09,9,Friday,2024-02,45.74.13.144,10.0.0.46,8080,TCP,deny,47048,Rusia,critica,T1190
2024-01-18 16:49:35,2024-01-18,16,Thursday,2024-01,45.91.57.7,10.0.0.50,22,ICMP,allow,28611,Rusia,baja,T1110
2024-01-09 01:04:33,2024-01-09,1,Tuesday,2024-01,45.74.13.144,10.0.0.42,1433,TCP,deny,9611,Irán,critica,T1190
2024-02-07 03:34:17,2024-02-07,3,Wednesday,2024-02,45.27.52.174,10.0.0.11,8080,TCP,deny,20802,Rusia,critica,T1190
2024-01-22 00:11:55,2024-01-22,0,Monday,2024-01,45.79.44.152,10.0.0.17,22,ICMP,deny,18343,Irán,critica,T1110
2024-02-20 03:08:55,2024-02-20,3,Tuesday,2024-02,45.64.16.8,10.0.0.10,23,TCP,deny,39239,Irán,alta,T1110
2024-02-12 04:08:34,2024-02-12,4,Monday,2024-02,45.79.44.152,10.0.0.50,23,ICMP,deny,27561,Rusia,critica,T1110
2024-01-28 12:49:42,2024-01-28,12,Sunday,2024-01,192.168.5.44,10.0.0.36,110,TCP,allow,13278,Alemania,media,
2024-01-18 16:08:34,2024-01-18,16,Thursday,2024-01,45.21.111.60,10.0.0.48,23,TCP,allow,32954,Corea del Norte,media,T1110
2024-01-12 01:43:48,2024-01-12,1,Friday,2024-01,192.168.5.68,10.0.0.24,123,UDP,allow,32517,Desconocido,baja,
2024-01-19 00:03:43,2024-01-19,0,Friday,2024-01,45.64.16.8,10.0.0.36,8080,ICMP,allow,20679,Corea del Norte,media,T1190
2024-02-29 09:26:25,2024-02-29,9,Thursday,2024-02,45.74.13.144,10.0.0.34,1433,ICMP,deny,38835,Corea del Norte,critica,T1190
2024-02-25 01:49:56,2024-02-25,1,Sunday,2024-02,45.74.13.144,10.0.0.38,23,UDP,deny,39207,Irán,critica,T1110
2024-02-10 02:52:45,2024-02-10,2,Saturday,2024-02,192.168.1.172,10.0.0.43,53,ICMP,deny,22067,China,alta,
2024-01-29 17:15:45,2024-01-29,17,Monday,2024-01,192.168.5.130,10.0.0.44,80,ICMP,allow,24443,Países Bajos,baja,
2024-01-03 15:04:22,2024-01-03,15,Wednesday,2024-01,192.168.2.17,10.0.0.22,993,UDP,allow,33272,México,baja,
2024-01-30 10:11:29,2024-01-30,10,Tuesday,2024-01,192.168.0.22,10.0.0.47,443,TCP,allow,39541,India,media,
2024-02-14 11:12:14,2024-02-14,11,Wednesday,2024-02,45.79.44.152,10.0.0.44,21,ICMP,deny,37625,Rusia,critica,T1071
2024-01-23 21:39:01,2024-01-23,21,Tuesday,2024-01,45.35.214.57,10.0.0.10,3389,TCP,deny,2709,Corea del Norte,critica,T1021
2024-01-17 16:46:02,2024-01-17,16,Wednesday,2024-01,192.168.0.219,10.0.0.34,25,TCP,allow,48135,México,baja,
2024-01-04 10:25:02,2024-01-04,10,Thursday,2024-01,45.45.125.58,10.0.0.22,3389,ICMP,deny,29589,Rusia,critica,T1021
2024-01-10 11:39:22,2024-01-10,11,Wednesday,2024-01,45.21.111.60,10.0.0.37,8080,UDP,deny,1598,China,critica,T1190
2024-01-23 02:07:23,2024-01-23,2,Tuesday,2024-01,45.45.125.58,10.0.0.6,23,TCP,deny,39680,Corea del Norte,alta,T1110
2024-01-14 04:34:20,2024-01-14,4,Sunday,2024-01,45.79.44.152,10.0.0.30,22,ICMP,deny,22745,Rusia,alta,T1110
2024-01-28 03:47:19,2024-01-28,3,Sunday,2024-01,192.168.1.183,10.0.0.17,53,TCP,allow,22775,India,baja,
2024-01-05 13:50:56,2024-01-05,13,Friday,2024-01,45.45.125.58,10.0.0.33,21,UDP,deny,8918,Irán,alta,T1071
2024-02-28 09:40:09,2024-02-28,9,Wednesday,2024-02,45.74.13.144,10.0.0.2,22,TCP,deny,39017,China,alta,T1110
2024-02-11 04:07:46,2024-02-11,4,Sunday,2024-02,45.79.44.152,10.0.0.16,23,TCP,deny,6453,Irán,critica,T1110
2024-01-22 17:13:48,2024-01-22,17,Monday,2024-01,45.45.125.58,10.0.0.47,21,UDP,deny,18061,Corea del Norte,alta,T1071
2024-02-15 00:22:59,2024-02-15,0,Thursday,2024-02,45.74.13.144,10.0.0.13,21,TCP,deny,35403,Rusia,critica,T1071
2024-02-22 01:12:21,2024-02-22,1,Thursday,2024-02,45.45.125.58,10.0.0.31,1433,TCP,deny,11490,Corea del Norte,critica,T1190
2024-01-09 01:46:35,2024-01-09,1,Tuesday,2024-01,192.168.2.42,10.0.0.34,80,ICMP,allow,19670,México,media,
2024-02-18 12:48:16,2024-02-18,12,Sunday,2024-02,45.64.16.8,10.0.0.1,1433,TCP,deny,44115,Desconocido,critica,T1190
2024-02-20 04:48:47,2024-02-20,4,Tuesday,2024-02,45.21.111.60,10.0.0.36,23,TCP,deny,9377,Rusia,critica,T1110
2024-01-15 04:31:47,2024-01-15,4,Monday,2024-01,192.168.5.41,10.0.0.5,123,UDP,deny,38823,Estados Unidos,alta,
2024-02-10 15:29:11,2024-02-10,15,Saturday,2024-02,192.168.5.166,10.0.0.18,80,ICMP,allow,39834,China,baja,
2024-02-10 02:16:47,2024-02-10,2,Saturday,2024-02,45.91.57.7,10.0.0.2,21,TCP,allow,22660,China,baja,T1071
2024-01-05 01:10:33,2024-01-05,1,Friday,2024-01,45.45.125.58,10.0.0.21,1433,UDP,deny,14715,Corea del Norte,critica,T1190
2024-01-04 01:38:48,2024-01-04,1,Thursday,2024-01,192.168.1.96,10.0.0.12,80,TCP,allow,776,China,baja,
2024-01-03 10:02:09,2024-01-03,10,Wednesday,2024-01,45.21.111.60,10.0.0.9,21,ICMP,deny,16934,China,critica,T1071
2024-02-11 04:46:13,2024-02-11,4,Sunday,2024-02,192.168.0.98,10.0.0.37,993,TCP,allow,17098,Rusia,baja,
2024-02-16 08:49:34,2024-02-16,8,Friday,2024-02,192.168.5.118,10.0.0.29,80,TCP,allow,13057,Brasil,baja,
2024-01-09 02:42:54,2024-01-09,2,Tuesday,2024-01,45.79.44.152,10.0.0.11,22,UDP,deny,29288,Irán,alta,T1110
2024-01-06 10:58:44,2024-01-06,10,Saturday,2024-01,192.168.0.223,10.0.0.21,443,TCP,allow,45295,Países Bajos,media,
2024-02-22 12:04:58,2024-02-22,12,Thursday,2024-02,192.168.4.109,10.0.0.8,25,UDP,allow,723,China,media,
2024-02-23 01:20:42,2024-02-23,1,Friday,2024-02,45.35.214.57,10.0.0.19,21,UDP,deny,5988,Corea del Norte,critica,T1071
2024-02-06 10:44:23,2024-02-06,10,Tuesday,2024-02,192.168.5.30,10.0.0.17,53,TCP,allow,12060,Rusia,baja,
2024-01-07 03:49:05,2024-01-07,3,Sunday,2024-01,45.64.16.8,10.0.0.9,21,UDP,deny,15005,Corea del Norte,alta,T1071
2024-01-29 04:01:43,2024-01-29,4,Monday,2024-01,192.168.1.42,10.0.0.40,80,ICMP,allow,4117,China,media,
2024-01-08 18:10:32,2024-01-08,18,Monday,2024-01,45.27.52.174,10.0.0.3,3306,ICMP,deny,23545,Rusia,alta,T1190
2024-02-17 15:03:18,2024-02-17,15,Saturday,2024-02,45.74.13.144,10.0.0.19,23,ICMP,allow,2064,Corea del Norte,media,T1110
2024-01-10 16:05:34,2024-01-10,16,Wednesday,2024-01,45.64.16.8,10.0.0.23,3306,TCP,deny,45281,Corea del Norte,critica,T1190
2024-02-15 03:07:54,2024-02-15,3,Thursday,2024-02,45.79.44.152,10.0.0.23,8080,UDP,allow,23536,Corea del Norte,baja,T1190
2024-02-18 17:12:27,2024-02-18,17,Sunday,2024-02,45.91.57.7,10.0.0.24,22,UDP,deny,26299,China,alta,T1110
2024-01-21 18:27:06,2024-01-21,18,Sunday,2024-01,45.64.16.8,10.0.0.38,8080,UDP,deny,8548,China,alta,T1190
